system,code,display,priority,evidence
http://hl7.org/fhir/sid/icd-10-cm,B96.23,Unspecified Shiga toxin-producing Escherichia coli [E. coli] [STEC] as the cause of diseases classified elsewhere,low,confirmed
http://hl7.org/fhir/sid/icd-10-cm,B96.29,Other Escherichia coli [E. coli] as the cause of diseases classified elsewhere,low,confirmed
http://hl7.org/fhir/sid/icd-10-cm,B96.3,Hemophilus influenzae [H. influenzae] as the cause of diseases classified elsewhere,low,confirmed
http://hl7.org/fhir/sid/icd-10-cm,B96.4,Proteus (mirabilis) (morganii) as the cause of diseases classified elsewhere,low,confirmed
http://hl7.org/fhir/sid/icd-10-cm,B96.5,Pseudomonas (aeruginosa) (mallei) (pseudomallei) as the cause of diseases classified elsewhere,low,confirmed
http://hl7.org/fhir/sid/icd-10-cm,B96.6,Bacteroides fragilis [B. fragilis] as the cause of diseases classified elsewhere,low,confirmed
http://hl7.org/fhir/sid/icd-10-cm,B96.7,Clostridium perfringens [C. perfringens] as the cause of diseases classified elsewhere,low,confirmed
http://hl7.org/fhir/sid/icd-10-cm,B96.8,Other specified bacterial agents as the cause of diseases classified elsewhere,low,confirmed
http://hl7.org/fhir/sid/icd-10-cm,B96.81,Helicobacter pylori [H. pylori] as the cause of diseases classified elsewhere,low,confirmed
http://hl7.org/fhir/sid/icd-10-cm,B96.82,Vibrio vulnificus as the cause of diseases classified elsewhere,low,confirmed
http://hl7.org/fhir/sid/icd-10-cm,B96.89,Other specified bacterial agents as the cause of diseases classified elsewhere,low,confirmed
http://hl7.org/fhir/sid/icd-10-cm,B99,Other and unspecified infectious diseases,low,confirmed
http://hl7.org/fhir/sid/icd-10-cm,B99.8,Other infectious disease,low,confirmed
http://hl7.org/fhir/sid/icd-10-cm,B99.9,Unspecified infectious disease,low,confirmed
http://hl7.org/fhir/sid/icd-10-cm,D73.3,Abscess of spleen,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,E32.1,Abscess of thymus,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,G00.0,Hemophilus meningitis,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,G00.1,Pneumococcal meningitis,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,G00.2,Streptococcal meningitis,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,G00.3,Staphylococcal meningitis,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,G00.8,Other bacterial meningitis,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,G00.9,"Bacterial meningitis, unspecified",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,G01,Meningitis in bacterial diseases classified elsewhere,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,G04.2,"Bacterial meningoencephalitis and meningomyelitis, not elsewhere classified",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,G06.0,Intracranial abscess and granuloma,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,G06.1,Intraspinal abscess and granuloma,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,G06.2,"Extradural and subdural abscess, unspecified",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,G07,Intracranial and intraspinal abscess and granuloma in diseases classified elsewhere,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,G08,Intracranial and intraspinal phlebitis and thrombophlebitis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H00.031,Abscess of right upper eyelid,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H00.032,Abscess of right lower eyelid,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H00.033,"Abscess of eyelid right eye, unspecified eyelid",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H00.034,Abscess of left upper eyelid,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H00.035,Abscess of left lower eyelid,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H00.036,"Abscess of eyelid left eye, unspecified eyelid",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H00.039,"Abscess of eyelid unspecified eye, unspecified eyelid",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H05.011,Cellulitis of right orbit,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H05.012,Cellulitis of left orbit,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H05.013,Cellulitis of bilateral orbits,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H05.019,Cellulitis of unspecified orbit,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H05.021,Osteomyelitis of right orbit,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H05.022,Osteomyelitis of left orbit,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H05.023,Osteomyelitis of bilateral orbits,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H05.029,Osteomyelitis of unspecified orbit,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H16.311,"Corneal abscess, right eye",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H16.312,"Corneal abscess, left eye",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H16.313,"Corneal abscess, bilateral",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H16.319,"Corneal abscess, unspecified eye",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H44.021,"Vitreous abscess (chronic), right eye",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H44.022,"Vitreous abscess (chronic), left eye",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H44.023,"Vitreous abscess (chronic), bilateral",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H44.029,"Vitreous abscess (chronic), unspecified eye",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H60.00,"Abscess of external ear, unspecified ear",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H60.01,Abscess of right external ear,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H60.02,Abscess of left external ear,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H60.03,"Abscess of external ear, bilateral",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H60.10,"Cellulitis of external ear, unspecified ear",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H60.11,Cellulitis of right external ear,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H60.12,Cellulitis of left external ear,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H60.13,"Cellulitis of external ear, bilateral",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H60.20,"Malignant otitis externa, unspecified ear",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H60.21,"Malignant otitis externa, right ear",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H60.22,"Malignant otitis externa, left ear",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H60.23,"Malignant otitis externa, bilateral",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H65.00,"Acute serous otitis media, unspecified ear",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H65.01,"Acute serous otitis media, right ear",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H65.02,"Acute serous otitis media, left ear",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H65.03,"Acute serous otitis media, bilateral",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H65.04,"Acute serous otitis media, recurrent, right ear",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H65.05,"Acute serous otitis media, recurrent, left ear",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H65.06,"Acute serous otitis media, recurrent, bilateral",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H65.07,"Acute serous otitis media, recurrent, unspecified ear",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H65.111,"Acute and subacute allergic otitis media (mucoid) (sanguinous) (serous), right ear",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H65.112,"Acute and subacute allergic otitis media (mucoid) (sanguinous) (serous), left ear",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H65.113,"Acute and subacute allergic otitis media (mucoid) (sanguinous) (serous), bilateral",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H65.114,"Acute and subacute allergic otitis media (mucoid) (sanguinous) (serous), recurrent, right ear",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H65.115,"Acute and subacute allergic otitis media (mucoid) (sanguinous) (serous), recurrent, left ear",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H65.116,"Acute and subacute allergic otitis media (mucoid) (sanguinous) (serous), recurrent, bilateral",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H65.117,"Acute and subacute allergic otitis media (mucoid) (sanguinous) (serous), recurrent, unspecified ear",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H65.119,"Acute and subacute allergic otitis media (mucoid) (sanguinous) (serous), unspecified ear",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H65.191,"Other acute nonsuppurative otitis media, right ear",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H65.192,"Other acute nonsuppurative otitis media, left ear",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H65.193,"Other acute nonsuppurative otitis media, bilateral",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H65.194,"Other acute nonsuppurative otitis media, recurrent, right ear",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H65.195,"Other acute nonsuppurative otitis media, recurrent, left ear",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H65.196,"Other acute nonsuppurative otitis media, recurrent, bilateral",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H65.197,"Other acute nonsuppurative otitis media recurrent, unspecified ear",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H65.199,"Other acute nonsuppurative otitis media, unspecified ear",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H65.20,"Chronic serous otitis media, unspecified ear",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H65.21,"Chronic serous otitis media, right ear",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H65.22,"Chronic serous otitis media, left ear",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H65.23,"Chronic serous otitis media, bilateral",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H65.30,"Chronic mucoid otitis media, unspecified ear",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H65.31,"Chronic mucoid otitis media, right ear",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H65.32,"Chronic mucoid otitis media, left ear",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H65.33,"Chronic mucoid otitis media, bilateral",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H65.411,"Chronic allergic otitis media, right ear",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H65.412,"Chronic allergic otitis media, left ear",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H65.413,"Chronic allergic otitis media, bilateral",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H65.419,"Chronic allergic otitis media, unspecified ear",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H65.491,"Other chronic nonsuppurative otitis media, right ear",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H65.492,"Other chronic nonsuppurative otitis media, left ear",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H65.493,"Other chronic nonsuppurative otitis media, bilateral",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H65.499,"Other chronic nonsuppurative otitis media, unspecified ear",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H65.90,"Unspecified nonsuppurative otitis media, unspecified ear",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H65.91,"Unspecified nonsuppurative otitis media, right ear",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H65.92,"Unspecified nonsuppurative otitis media, left ear",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H65.93,"Unspecified nonsuppurative otitis media, bilateral",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H66.00,Acute suppurative otitis media without spontaneous rupture of ear drum,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H66.001,"Acute suppurative otitis media without spontaneous rupture of ear drum, right ear",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H66.002,"Acute suppurative otitis media without spontaneous rupture of ear drum, left ear",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H66.003,"Acute suppurative otitis media without spontaneous rupture of ear drum, bilateral",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H66.004,"Acute suppurative otitis media without spontaneous rupture of ear drum, recurrent, right ear",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H66.005,"Acute suppurative otitis media without spontaneous rupture of ear drum, recurrent, left ear",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H66.006,"Acute suppurative otitis media without spontaneous rupture of ear drum, recurrent, bilateral",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H66.007,"Acute suppurative otitis media without spontaneous rupture of ear drum, recurrent, unspecified ear",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H66.009,"Acute suppurative otitis media without spontaneous rupture of ear drum, unspecified ear",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H66.01,Acute suppurative otitis media with spontaneous rupture of ear drum,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H66.011,"Acute suppurative otitis media with spontaneous rupture of ear drum, right ear",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H66.012,"Acute suppurative otitis media with spontaneous rupture of ear drum, left ear",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H66.013,"Acute suppurative otitis media with spontaneous rupture of ear drum, bilateral",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H66.014,"Acute suppurative otitis media with spontaneous rupture of ear drum, recurrent, right ear",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H66.015,"Acute suppurative otitis media with spontaneous rupture of ear drum, recurrent, left ear",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H66.016,"Acute suppurative otitis media with spontaneous rupture of ear drum, recurrent, bilateral",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H66.017,"Acute suppurative otitis media with spontaneous rupture of ear drum, recurrent, unspecified ear",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H66.019,"Acute suppurative otitis media with spontaneous rupture of ear drum, unspecified ear",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H66.1,Chronic tubotympanic suppurative otitis media,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H66.10,"Chronic tubotympanic suppurative otitis media, unspecified",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H66.11,"Chronic tubotympanic suppurative otitis media, right ear",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H66.12,"Chronic tubotympanic suppurative otitis media, left ear",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H66.13,"Chronic tubotympanic suppurative otitis media, bilateral",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H66.2,Chronic atticoantral suppurative otitis media,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H66.20,"Chronic atticoantral suppurative otitis media, unspecified ear",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H66.21,"Chronic atticoantral suppurative otitis media, right ear",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H66.22,"Chronic atticoantral suppurative otitis media, left ear",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H66.23,"Chronic atticoantral suppurative otitis media, bilateral",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H66.3X1,"Other chronic suppurative otitis media, right ear",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H66.3X2,"Other chronic suppurative otitis media, left ear",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H66.3X3,"Other chronic suppurative otitis media, bilateral",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H66.3X9,"Other chronic suppurative otitis media, unspecified ear",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H66.4,"Suppurative otitis media, unspecified",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H66.40,"Suppurative otitis media, unspecified, unspecified ear",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H66.41,"Suppurative otitis media, unspecified, right ear",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H66.42,"Suppurative otitis media, unspecified, left ear",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H66.43,"Suppurative otitis media, unspecified, bilateral",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H66.9,"Otitis media, unspecified",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H66.90,"Otitis media, unspecified, unspecified ear",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H66.91,"Otitis media, unspecified, right ear",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H66.92,"Otitis media, unspecified, left ear",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H66.93,"Otitis media, unspecified, bilateral",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H67.1,"Otitis media in diseases classified elsewhere, right ear",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H67.2,"Otitis media in diseases classified elsewhere, left ear",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H67.3,"Otitis media in diseases classified elsewhere, bilateral",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H67.9,"Otitis media in diseases classified elsewhere, unspecified ear",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H70.001,"Acute mastoiditis without complications, right ear",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H70.002,"Acute mastoiditis without complications, left ear",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H70.003,"Acute mastoiditis without complications, bilateral",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H70.009,"Acute mastoiditis without complications, unspecified ear",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H70.011,"Subperiosteal abscess of mastoid, right ear",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H70.012,"Subperiosteal abscess of mastoid, left ear",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H70.013,"Subperiosteal abscess of mastoid, bilateral",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H70.019,"Subperiosteal abscess of mastoid, unspecified ear",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H70.091,"Acute mastoiditis with other complications, right ear",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H70.092,"Acute mastoiditis with other complications, left ear",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H70.093,"Acute mastoiditis with other complications, bilateral",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H70.099,"Acute mastoiditis with other complications, unspecified ear",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H70.10,"Chronic mastoiditis, unspecified ear",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H70.11,"Chronic mastoiditis, right ear",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H70.12,"Chronic mastoiditis, left ear",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H70.13,"Chronic mastoiditis, bilateral",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H70.201,"Unspecified petrositis, right ear",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H70.202,"Unspecified petrositis, left ear",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H70.203,"Unspecified petrositis, bilateral",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H70.209,"Unspecified petrositis, unspecified ear",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H70.211,"Acute petrositis, right ear",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H70.212,"Acute petrositis, left ear",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H70.213,"Acute petrositis, bilateral",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H70.219,"Acute petrositis, unspecified ear",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H70.221,"Chronic petrositis, right ear",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H70.222,"Chronic petrositis, left ear",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H70.223,"Chronic petrositis, bilateral",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H70.229,"Chronic petrositis, unspecified ear",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H70.811,"Postauricular fistula, right ear",high,
http://hl7.org/fhir/sid/icd-10-cm,H70.812,"Postauricular fistula, left ear",high,
http://hl7.org/fhir/sid/icd-10-cm,H70.813,"Postauricular fistula, bilateral",high,
http://hl7.org/fhir/sid/icd-10-cm,H70.819,"Postauricular fistula, unspecified ear",high,
http://hl7.org/fhir/sid/icd-10-cm,H70.891,"Other mastoiditis and related conditions, right ear",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H70.892,"Other mastoiditis and related conditions, left ear",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H70.893,"Other mastoiditis and related conditions, bilateral",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H70.899,"Other mastoiditis and related conditions, unspecified ear",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H70.90,"Unspecified mastoiditis, unspecified ear",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H70.91,"Unspecified mastoiditis, right ear",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H70.92,"Unspecified mastoiditis, left ear",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,H70.93,"Unspecified mastoiditis, bilateral",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,I32,Pericarditis in diseases classified elsewhere,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,I33.0,Acute and subacute infective endocarditis,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,I33.9,"Acute and subacute endocarditis, unspecified",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,I39,Endocarditis and heart valve disorders in diseases classified elsewhere,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J01.00,"Acute maxillary sinusitis, unspecified",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J01.01,Acute recurrent maxillary sinusitis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J01.10,"Acute frontal sinusitis, unspecified",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J01.11,Acute recurrent frontal sinusitis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J01.20,"Acute ethmoidal sinusitis, unspecified",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J01.21,Acute recurrent ethmoidal sinusitis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J01.30,"Acute sphenoidal sinusitis, unspecified",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J01.31,Acute recurrent sphenoidal sinusitis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J01.40,"Acute pansinusitis, unspecified",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J01.41,Acute recurrent pansinusitis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J01.80,Other acute sinusitis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J01.81,Other acute recurrent sinusitis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J01.90,"Acute sinusitis, unspecified",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J01.91,"Acute recurrent sinusitis, unspecified",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J02.0,Streptococcal pharyngitis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J02.8,Acute pharyngitis due to other specified organisms,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J02.9,"Acute pharyngitis, unspecified",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J03.00,"Acute streptococcal tonsillitis, unspecified",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J03.01,Acute recurrent streptococcal tonsillitis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J03.80,Acute tonsillitis due to other specified organisms,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J03.81,Acute recurrent tonsillitis due to other specified organisms,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J03.90,"Acute tonsillitis, unspecified",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J03.91,"Acute recurrent tonsillitis, unspecified",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J04.10,Acute tracheitis without obstruction,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J04.11,Acute tracheitis with obstruction,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J04.2,Acute laryngotracheitis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J04.30,"Supraglottitis, unspecified, without obstruction",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J04.31,"Supraglottitis, unspecified, with obstruction",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J05.10,Acute epiglottitis without obstruction,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J05.11,Acute epiglottitis with obstruction,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J13,Pneumonia due to Streptococcus pneumoniae,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J14,Pneumonia due to Hemophilus influenzae,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J15.0,Pneumonia due to Klebsiella pneumoniae,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J15.1,Pneumonia due to Pseudomonas,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J15.20,"Pneumonia due to staphylococcus, unspecified",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J15.211,Pneumonia due to Methicillin susceptible Staphylococcus aureus,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J15.212,Pneumonia due to Methicillin resistant Staphylococcus aureus,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J15.29,Pneumonia due to other staphylococcus,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J15.3,"Pneumonia due to streptococcus, group B",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J15.4,Pneumonia due to other streptococci,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J15.5,Pneumonia due to Escherichia coli,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J15.6,Pneumonia due to other Gram-negative bacteria,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J15.7,Pneumonia due to Mycoplasma pneumoniae,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J15.8,Pneumonia due to other specified bacteria,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J15.9,Unspecified bacterial pneumonia,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J16.0,Chlamydial pneumonia,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J16.8,Pneumonia due to other specified infectious organisms,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J17,Pneumonia in diseases classified elsewhere,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J18.0,"Bronchopneumonia, unspecified organism",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J18.1,"Lobar pneumonia, unspecified organism",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J18.8,"Other pneumonia, unspecified organism",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J18.9,"Pneumonia, unspecified organism",high,confirmed
