"system","code","display"
"ICD10CM","D82.3","X-linked lymphoproliferative disease"
"LNC","100677-4","EBV DNA NAA+probe [Log #/Vol]"
"LNC","100677-4","EBV DNA SerPl NAA+probe-Log#"
"LNC","100677-4","Epstein Barr virus DNA [Log #/volume] (viral load) in Serum or Plasma by NAA with probe detection"
"LNC","100677-4","Epstein Barr virus DNA:LnCnc:Pt:Ser/Plas:Qn:Probe.amp.tar"
"LNC","100677-4","Epstein Barr virus deoxyribonucleic acid:Log Number Concentration:To identify measures at a point in time:Serum/Plasma:Quantitative:Probe.amp.tar"
"LNC","100678-2","EBV DNA Bld NAA+probe-Log#"
"LNC","100678-2","EBV DNA NAA+probe (Bld) [Log #/Vol]"
"LNC","100678-2","Epstein Barr virus DNA [Log #/volume] (viral load) in Blood by NAA with probe detection"
"LNC","100678-2","Epstein Barr virus DNA:LnCnc:Pt:Bld:Qn:Probe.amp.tar"
"LNC","100678-2","Epstein Barr virus deoxyribonucleic acid:Log Number Concentration:To identify measures at a point in time:Whole blood:Quantitative:Probe.amp.tar"
"LNC","101817-5","EBV DNA CSF NAA+probe-aCnc"
"LNC","101817-5","EBV DNA NAA+probe Qn (CSF)"
"LNC","101817-5","Epstein Barr virus DNA [Units/volume] (viral load) in Cerebral spinal fluid by NAA with probe detection"
"LNC","101817-5","Epstein Barr virus DNA:ACnc:Pt:CSF:Qn:Probe.amp.tar"
"LNC","101817-5","Epstein Barr virus deoxyribonucleic acid:Arbitrary concentration:To identify measures at a point in time:Cerebral spinal fluid:Quantitative:Probe.amp.tar"
"LNC","103739-9","EBV Lymphoproliferation multigene analysis Molgen Doc (Bld/Tiss)"
"LNC","103739-9","EBV Lymphoproliferation multigene analysis in Blood or Tissue by Molecular genetics method"
"LNC","103739-9","EBV Lymphoproliferation multigene analysis:Find:Pt:Bld/Tiss:Doc:Molgen"
"LNC","103739-9","EBV Lymphoproliferation multigene analysis:Finding:To identify measures at a point in time:Whole blood/Tissue, unspecified:Document:Molecular Genetics"
"LNC","103739-9","EBV lymph multi Bld/T"
"LNC","104743-0","EBV DNA # Spec"
"LNC","104743-0","EBV DNA Molgen (Specimen) [#/Vol]"
"LNC","104743-0","Epstein Barr virus DNA [#/volume] in Specimen by Molecular genetics method"
"LNC","104743-0","Epstein Barr virus DNA:NCnc:Pt:XXX:Qn:Molgen"
"LNC","104743-0","Epstein Barr virus deoxyribonucleic acid:Number Concentration (count/vol):To identify measures at a point in time:Not specified:Quantitative:Molecular Genetics"
"LNC","104811-5","EBV DNA Molgen (Specimen) [Log #/Vol]"
"LNC","104811-5","EBV DNA Spec-Log#"
"LNC","104811-5","Epstein Barr virus DNA [Log #/volume] in Specimen by Molecular genetics method"
"LNC","104811-5","Epstein Barr virus DNA:LnCnc:Pt:XXX:Qn:Molgen"
"LNC","104811-5","Epstein Barr virus deoxyribonucleic acid:Log Number Concentration:To identify measures at a point in time:Not specified:Quantitative:Molecular Genetics"
"LNC","105741-3","EBV DNA NAA+probe Ql (Pericard fld)"
"LNC","105741-3","EBV DNA Pcar Ql NAA+probe"
"LNC","105741-3","Epstein Barr virus DNA [Presence] in Pericardial fluid by NAA with probe detection"
"LNC","105741-3","Epstein Barr virus DNA:PrThr:Pt:Pericard fld:Ord:Probe.amp.tar"
"LNC","105741-3","Epstein Barr virus deoxyribonucleic acid:Presence or Threshold:To identify measures at a point in time:Pericardial fluid:Ordinal:Probe.amp.tar"
"LNC","105742-1","EBV DNA # Pcar NAA+probe"
"LNC","105742-1","EBV DNA NAA+probe (Pericard fld) [#/Vol]"
"LNC","105742-1","Epstein Barr virus DNA [#/volume] (viral load) in Pericardial fluid by NAA with probe detection"
"LNC","105742-1","Epstein Barr virus DNA:NCnc:Pt:Pericard fld:Qn:Probe.amp.tar"
"LNC","105742-1","Epstein Barr virus deoxyribonucleic acid:Number Concentration (count/vol):To identify measures at a point in time:Pericardial fluid:Quantitative:Probe.amp.tar"
"LNC","107925-0","EBV DNA NAA+probe Ql"
"LNC","107925-0","EBV DNA SerPl Ql NAA+probe"
"LNC","107925-0","Epstein Barr virus DNA [Presence] in Serum or Plasma by NAA with probe detection"
"LNC","107925-0","Epstein Barr virus DNA:PrThr:Pt:Ser/Plas:Ord:Probe.amp.tar"
"LNC","107925-0","Epstein Barr virus deoxyribonucleic acid:Presence or Threshold:To identify measures at a point in time:Serum/Plasma:Ordinal:Probe.amp.tar"
"LNC","108211-4","EBV DNA NAA+probe Ql (U)"
"LNC","108211-4","EBV DNA Ur Ql NAA+probe"
"LNC","108211-4","Epstein Barr virus DNA [Presence] in Urine by NAA with probe detection"
"LNC","108211-4","Epstein Barr virus DNA:PrThr:Pt:Urine:Ord:Probe.amp.tar"
"LNC","108211-4","Epstein Barr virus deoxyribonucleic acid:Presence or Threshold:To identify measures at a point in time:Urine:Ordinal:Probe.amp.tar"
"LNC","108212-2","EBV DNA NAA+probe (U) [Log #/Vol]"
"LNC","108212-2","EBV DNA Ur NAA+probe-Log#"
"LNC","108212-2","Epstein Barr virus DNA [Log #/volume] (viral load) in Urine by NAA with probe detection"
"LNC","108212-2","Epstein Barr virus DNA:LnCnc:Pt:Urine:Qn:Probe.amp.tar"
"LNC","108212-2","Epstein Barr virus deoxyribonucleic acid:Log Number Concentration:To identify measures at a point in time:Urine:Quantitative:Probe.amp.tar"
"LNC","108213-0","EBV DNA NAA+probe [Log units/Vol]"
"LNC","108213-0","EBV DNA SerPl NAA+probe-Log IU"
"LNC","108213-0","Epstein Barr virus DNA [log units/volume] (viral load) in Serum or Plasma by NAA with probe detection"
"LNC","108213-0","Epstein Barr virus DNA:LaCnc:Pt:Ser/Plas:Qn:Probe.amp.tar"
"LNC","108213-0","Epstein Barr virus deoxyribonucleic acid:Log Arbitrary Concentration:To identify measures at a point in time:Serum/Plasma:Quantitative:Probe.amp.tar"
"LNC","108214-8","EBV DNA CSF NAA+probe-Log#"
"LNC","108214-8","EBV DNA NAA+probe (CSF) [Log #/Vol]"
"LNC","108214-8","Epstein Barr virus DNA [Log #/volume] (viral load) in Cerebral spinal fluid by NAA with probe detection"
"LNC","108214-8","Epstein Barr virus DNA:LnCnc:Pt:CSF:Qn:Probe.amp.tar"
"LNC","108214-8","Epstein Barr virus deoxyribonucleic acid:Log Number Concentration:To identify measures at a point in time:Cerebral spinal fluid:Quantitative:Probe.amp.tar"
"LNC","108215-5","EBV DNA CSF NAA+probe-Log IU"
"LNC","108215-5","EBV DNA NAA+probe (CSF) [Log units/Vol]"
"LNC","108215-5","Epstein Barr virus DNA [log units/volume] (viral load) in Cerebral spinal fluid by NAA with probe detection"
"LNC","108215-5","Epstein Barr virus DNA:LaCnc:Pt:CSF:Qn:Probe.amp.tar"
"LNC","108215-5","Epstein Barr virus deoxyribonucleic acid:Log Arbitrary Concentration:To identify measures at a point in time:Cerebral spinal fluid:Quantitative:Probe.amp.tar"
"LNC","108216-3","EBV DNA NAA+probe (Specimen) [Log units/Vol]"
"LNC","108216-3","EBV DNA Spec NAA+probe-Log IU"
"LNC","108216-3","Epstein Barr virus DNA [log units/volume] (viral load) in Specimen by NAA with probe detection"
"LNC","108216-3","Epstein Barr virus DNA:LaCnc:Pt:XXX:Qn:Probe.amp.tar"
"LNC","108216-3","Epstein Barr virus deoxyribonucleic acid:Log Arbitrary Concentration:To identify measures at a point in time:Not specified:Quantitative:Probe.amp.tar"
"LNC","108217-1","EBV DNA NAA+probe Qn (Specimen)"
"LNC","108217-1","EBV DNA Spec NAA+probe-aCnc"
"LNC","108217-1","Epstein Barr virus DNA [Units/volume] (viral load) in Specimen by NAA with probe detection"
"LNC","108217-1","Epstein Barr virus DNA:ACnc:Pt:XXX:Qn:Probe.amp.tar"
"LNC","108217-1","Epstein Barr virus deoxyribonucleic acid:Arbitrary concentration:To identify measures at a point in time:Not specified:Quantitative:Probe.amp.tar"
"LNC","108595-0","EBV DNA (Tiss) [Measurement]"
"LNC","108595-0","EBV DNA Msmt Tiss"
"LNC","108595-0","Epstein Barr virus DNA [Measurement] in Tissue"
"LNC","108595-0","Epstein Barr virus DNA:{Measurement}:-:Tiss:-"
"LNC","108595-0","Epstein Barr virus deoxyribonucleic acid:{Measurement}:-:Tissue, unspecified:-"
"LNC","109376-4","EBV EA-R Ab Msmt Ser"
"LNC","109376-4","EBV early restricted Ab (S) [Measurement]"
"LNC","109376-4","Epstein Barr virus early restricted Ab [Measurement] in Serum"
"LNC","109376-4","Epstein Barr virus early restricted Ab:{Measurement}:-:Ser:-"
"LNC","109376-4","Epstein Barr virus early restricted Antibody:{Measurement}:-:Serum:-"
"LNC","109377-2","EBV VCA IgA Msmt Ser"
"LNC","109377-2","EBV capsid IgA (S) [Measurement]"
"LNC","109377-2","Epstein Barr virus capsid Ab.IgA:{Measurement}:-:Ser:-"
"LNC","109377-2","Epstein Barr virus capsid Antibody.immunoglobulin A:{Measurement}:-:Serum:-"
"LNC","109377-2","Epstein Barr virus capsid IgA Ab [Measurement] in Serum"
"LNC","109469-7","EBV EA IgG Msmt CSF"
"LNC","109469-7","EBV early IgG (CSF) [Measurement]"
"LNC","109469-7","Epstein Barr virus early Ab.IgG:{Measurement}:-:CSF:-"
"LNC","109469-7","Epstein Barr virus early Antibody.immunoglobulin G:{Measurement}:-:Cerebral spinal fluid:-"
"LNC","109469-7","Epstein Barr virus early IgG Ab [Measurement] in Cerebral spinal fluid"
"LNC","109470-5","EBV DNA (CSF) [Measurement]"
"LNC","109470-5","EBV DNA Msmt CSF"
"LNC","109470-5","Epstein Barr virus DNA [Measurement] in Cerebral spinal fluid"
"LNC","109470-5","Epstein Barr virus DNA:{Measurement}:-:CSF:-"
"LNC","109470-5","Epstein Barr virus deoxyribonucleic acid:{Measurement}:-:Cerebral spinal fluid:-"
"LNC","109901-9","EBV NA IgG Msmt CSF"
"LNC","109901-9","EBV nuclear IgG (CSF) [Measurement]"
"LNC","109901-9","Epstein Barr virus nuclear Ab.IgG:{Measurement}:-:CSF:-"
"LNC","109901-9","Epstein Barr virus nuclear Antibody.immunoglobulin G:{Measurement}:-:Cerebral spinal fluid:-"
"LNC","109901-9","Epstein Barr virus nuclear IgG Ab [Measurement] in Cerebral spinal fluid"
"LNC","109902-7","EBV VCA IgM Msmt CSF"
"LNC","109902-7","EBV capsid IgM (CSF) [Measurement]"
"LNC","109902-7","Epstein Barr virus capsid Ab.IgM:{Measurement}:-:CSF:-"
"LNC","109902-7","Epstein Barr virus capsid Antibody.immunoglobulin M:{Measurement}:-:Cerebral spinal fluid:-"
"LNC","109902-7","Epstein Barr virus capsid IgM Ab [Measurement] in Cerebral spinal fluid"
"LNC","109938-1","EBV Ab (S) [Measurement]"
"LNC","109938-1","EBV Ab Msmt Ser"
"LNC","109938-1","Epstein Barr virus Ab [Measurement] in Serum"
"LNC","109938-1","Epstein Barr virus Ab:{Measurement}:-:Ser:-"
"LNC","109938-1","Epstein Barr virus Antibody:{Measurement}:-:Serum:-"
"LNC","109941-5","EBV NA IgM Msmt Ser"
"LNC","109941-5","EBV nuclear IgM (S) [Measurement]"
"LNC","109941-5","Epstein Barr virus nuclear Ab.IgM:{Measurement}:-:Ser:-"
"LNC","109941-5","Epstein Barr virus nuclear Antibody.immunoglobulin M:{Measurement}:-:Serum:-"
"LNC","109941-5","Epstein Barr virus nuclear IgM Ab [Measurement] in Serum"
"LNC","11009-8","EBV VCA IgG Titr CSF IF"
"LNC","11009-8","EBV capsid IgG IF (CSF) [Titer]"
"LNC","11009-8","Epstein Barr virus capsid Ab.IgG:Titr:Pt:CSF:SemiQn:IF"
"LNC","11009-8","Epstein Barr virus capsid Antibody.immunoglobulin G:Dilution Factor (Titer):To identify measures at a point in time:Cerebral spinal fluid:Semiquantitative:Immune Fluorescence"
"LNC","11009-8","Epstein Barr virus capsid IgG Ab [Titer] in Cerebral spinal fluid by Immunofluorescence"
"LNC","11010-6","EBV VCA IgM Titr CSF IF"
"LNC","11010-6","EBV capsid IgM IF (CSF) [Titer]"
"LNC","11010-6","Epstein Barr virus capsid Ab.IgM:Titr:Pt:CSF:SemiQn:IF"
"LNC","11010-6","Epstein Barr virus capsid Antibody.immunoglobulin M:Dilution Factor (Titer):To identify measures at a point in time:Cerebral spinal fluid:Semiquantitative:Immune Fluorescence"
"LNC","11010-6","Epstein Barr virus capsid IgM Ab [Titer] in Cerebral spinal fluid by Immunofluorescence"
"LNC","110278-9","EBV DNA Msmt SerPl"
"LNC","110278-9","EBV DNA [Measurement]"
"LNC","110278-9","Epstein Barr virus DNA [Measurement] in Serum or Plasma"
"LNC","110278-9","Epstein Barr virus DNA:{Measurement}:-:Ser/Plas:-"
"LNC","110278-9","Epstein Barr virus deoxyribonucleic acid:{Measurement}:-:Serum/Plasma:-"
"LNC","110854-7","EBV NA Ab Msmt Ser"
"LNC","110854-7","EBV nuclear Ab (S) [Measurement]"
"LNC","110854-7","Epstein Barr virus nuclear Ab [Measurement] in Serum"
"LNC","110854-7","Epstein Barr virus nuclear Ab:{Measurement}:-:Ser:-"
"LNC","110854-7","Epstein Barr virus nuclear Antibody:{Measurement}:-:Serum:-"
"LNC","110873-7","EBV VCA IgG Msmt CSF"
"LNC","110873-7","EBV capsid IgG (CSF) [Measurement]"
"LNC","110873-7","Epstein Barr virus capsid Ab.IgG:{Measurement}:-:CSF:-"
"LNC","110873-7","Epstein Barr virus capsid Antibody.immunoglobulin G:{Measurement}:-:Cerebral spinal fluid:-"
"LNC","110873-7","Epstein Barr virus capsid IgG Ab [Measurement] in Cerebral spinal fluid"
"LNC","110882-8","EBV DNA (Amn fld) [Measurement]"
"LNC","110882-8","EBV DNA Msmt Amn"
"LNC","110882-8","Epstein Barr virus DNA [Measurement] in Amniotic fluid"
"LNC","110882-8","Epstein Barr virus DNA:{Measurement}:-:Amnio fld:-"
"LNC","110882-8","Epstein Barr virus deoxyribonucleic acid:{Measurement}:-:Amniotic fluid:-"
"LNC","110884-4","EBV DNA (Bld) [Measurement]"
"LNC","110884-4","EBV DNA Msmt Bld"
"LNC","110884-4","Epstein Barr virus DNA [Measurement] in Blood"
"LNC","110884-4","Epstein Barr virus DNA:{Measurement}:-:Bld:-"
"LNC","110884-4","Epstein Barr virus deoxyribonucleic acid:{Measurement}:-:Whole blood:-"
"LNC","110954-5","EBV EA IgG Msmt Ser"
"LNC","110954-5","EBV early IgG (S) [Measurement]"
"LNC","110954-5","Epstein Barr virus early Ab.IgG:{Measurement}:-:Ser:-"
"LNC","110954-5","Epstein Barr virus early Antibody.immunoglobulin G:{Measurement}:-:Serum:-"
"LNC","110954-5","Epstein Barr virus early IgG Ab [Measurement] in Serum"
"LNC","111340-6","EBV EA Ab Msmt Ser"
"LNC","111340-6","EBV early Ab (S) [Measurement]"
"LNC","111340-6","Epstein Barr virus early Ab [Measurement] in Serum"
"LNC","111340-6","Epstein Barr virus early Ab:{Measurement}:-:Ser:-"
"LNC","111340-6","Epstein Barr virus early Antibody:{Measurement}:-:Serum:-"
"LNC","111341-4","EBV VCA IgM Msmt Ser"
"LNC","111341-4","EBV capsid IgM (S) [Measurement]"
"LNC","111341-4","Epstein Barr virus capsid Ab.IgM:{Measurement}:-:Ser:-"
"LNC","111341-4","Epstein Barr virus capsid Antibody.immunoglobulin M:{Measurement}:-:Serum:-"
"LNC","111341-4","Epstein Barr virus capsid IgM Ab [Measurement] in Serum"
"LNC","111342-2","EBV VCA IgG Msmt Ser"
"LNC","111342-2","EBV capsid IgG (S) [Measurement]"
"LNC","111342-2","Epstein Barr virus capsid Ab.IgG:{Measurement}:-:Ser:-"
"LNC","111342-2","Epstein Barr virus capsid Antibody.immunoglobulin G:{Measurement}:-:Serum:-"
"LNC","111342-2","Epstein Barr virus capsid IgG Ab [Measurement] in Serum"
"LNC","111357-0","EBV NA IgG Msmt Ser"
"LNC","111357-0","EBV nuclear IgG (S) [Measurement]"
"LNC","111357-0","Epstein Barr virus nuclear Ab.IgG:{Measurement}:-:Ser:-"
"LNC","111357-0","Epstein Barr virus nuclear Antibody.immunoglobulin G:{Measurement}:-:Serum:-"
"LNC","111357-0","Epstein Barr virus nuclear IgG Ab [Measurement] in Serum"
"LNC","12212-7","EBV NA IgG Titr Ser IF"
"LNC","12212-7","EBV nuclear IgG IF (S) [Titer]"
"LNC","12212-7","Epstein Barr virus nuclear Ab.IgG:Titr:Pt:Ser:SemiQn:IF"
"LNC","12212-7","Epstein Barr virus nuclear Antibody.immunoglobulin G:Dilution Factor (Titer):To identify measures at a point in time:Serum:Semiquantitative:Immune Fluorescence"
"LNC","12212-7","Epstein Barr virus nuclear IgG Ab [Titer] in Serum by Immunofluorescence"
"LNC","12263-0","Deprecated EBV EA-D Ab CSF Ql IF"
"LNC","12263-0","Deprecated EBV [Presence] in Cerebral spinal fluid by Immunofluorescence"
"LNC","12263-0","EBV early diffuse Ab IF Ql (CSF)"
"LNC","12263-0","Epstein Barr virus early diffuse Ab:ACnc:Pt:CSF:Ord:IF"
"LNC","12263-0","Epstein Barr virus early diffuse Antibody:Arbitrary concentration:To identify measures at a point in time:Cerebral spinal fluid:Ordinal:Immune Fluorescence"
"LNC","12264-8","Deprecated EBV EA-R Ab Fld-mCnc"
"LNC","12264-8","Deprecated Epstein Barr virus early restricted Ab [Mass/volume] in Body fluid"
"LNC","12264-8","EBV early restricted Ab (Body fld) [Mass/Vol]"
"LNC","12264-8","Epstein Barr virus early restricted Ab:MCnc:Pt:Body fld:Qn"
"LNC","12264-8","Epstein Barr virus early restricted Antibody:Mass Concentration:To identify measures at a point in time:Body fluid, unsp:Quantitative"
"LNC","13236-5","EBV EA-D Ab Ser Ql IF"
"LNC","13236-5","EBV early diffuse Ab IF Ql (S)"
"LNC","13236-5","Epstein Barr virus early diffuse Ab [Presence] in Serum by Immunofluorescence"
"LNC","13236-5","Epstein Barr virus early diffuse Ab:PrThr:Pt:Ser:Ord:IF"
"LNC","13236-5","Epstein Barr virus early diffuse Antibody:Presence or Threshold:To identify measures at a point in time:Serum:Ordinal:Immune Fluorescence"
"LNC","13237-3","EBV EA-R Ab Ser Ql IF"
"LNC","13237-3","EBV early restricted Ab IF Ql (S)"
"LNC","13237-3","Epstein Barr virus early restricted Ab [Presence] in Serum by Immunofluorescence"
"LNC","13237-3","Epstein Barr virus early restricted Ab:PrThr:Pt:Ser:Ord:IF"
"LNC","13237-3","Epstein Barr virus early restricted Antibody:Presence or Threshold:To identify measures at a point in time:Serum:Ordinal:Immune Fluorescence"
"LNC","13238-1","EBV Ab Qn (S)"
"LNC","13238-1","EBV Ab Ser-aCnc"
"LNC","13238-1","Epstein Barr virus Ab [Units/volume] in Serum"
"LNC","13238-1","Epstein Barr virus Ab:ACnc:Pt:Ser:Qn"
"LNC","13238-1","Epstein Barr virus Antibody:Arbitrary concentration:To identify measures at a point in time:Serum:Quantitative"
"LNC","13239-9","Deprecated EBV NA IgG SerPl Ql"
"LNC","13239-9","Deprecated Epstein Barr virus nuclear IgG Ab [Presence] in Serum"
"LNC","13239-9","EBV nuclear IgG Ql"
"LNC","13239-9","Epstein Barr virus nuclear Ab.IgG:ACnc:Pt:Ser/Plas:Ord"
"LNC","13239-9","Epstein Barr virus nuclear Antibody.immunoglobulin G:Arbitrary concentration:To identify measures at a point in time:Serum/Plasma:Ordinal"
"LNC","14083-0","EBV EA Ab Titr Ser IF"
"LNC","14083-0","EBV early Ab IF (S) [Titer]"
"LNC","14083-0","Epstein Barr virus early Ab [Titer] in Serum by Immunofluorescence"
"LNC","14083-0","Epstein Barr virus early Ab:Titr:Pt:Ser:SemiQn:IF"
"LNC","14083-0","Epstein Barr virus early Antibody:Dilution Factor (Titer):To identify measures at a point in time:Serum:Semiquantitative:Immune Fluorescence"
"LNC","16823-7","EBV EA Ab Ser IA-aCnc"
"LNC","16823-7","EBV early Ab IA Qn (S)"
"LNC","16823-7","Epstein Barr virus early Ab [Units/volume] in Serum by Immunoassay"
"LNC","16823-7","Epstein Barr virus early Ab:ACnc:Pt:Ser:Qn:IA"
"LNC","16823-7","Epstein Barr virus early Antibody:Arbitrary concentration:To identify measures at a point in time:Serum:Quantitative:Immunoassay"
"LNC","16824-5","EBV NA Ab CSF Ql"
"LNC","16824-5","EBV nuclear Ab Ql (CSF)"
"LNC","16824-5","Epstein Barr virus nuclear Ab [Presence] in Cerebral spinal fluid"
"LNC","16824-5","Epstein Barr virus nuclear Ab:PrThr:Pt:CSF:Ord"
"LNC","16824-5","Epstein Barr virus nuclear Antibody:Presence or Threshold:To identify measures at a point in time:Cerebral spinal fluid:Ordinal"
"LNC","16825-2","EBV NA IgG Fld Ql"
"LNC","16825-2","EBV nuclear IgG Ql (Body fld)"
"LNC","16825-2","Epstein Barr virus nuclear Ab.IgG:PrThr:Pt:Body fld:Ord"
"LNC","16825-2","Epstein Barr virus nuclear Antibody.immunoglobulin G:Presence or Threshold:To identify measures at a point in time:Body fluid, unsp:Ordinal"
"LNC","16825-2","Epstein Barr virus nuclear IgG Ab [Presence] in Body fluid"
"LNC","16826-0","EBV VCA IgG CSF-aCnc"
"LNC","16826-0","EBV capsid IgG Qn (CSF)"
"LNC","16826-0","Epstein Barr virus capsid Ab.IgG:ACnc:Pt:CSF:Qn"
"LNC","16826-0","Epstein Barr virus capsid Antibody.immunoglobulin G:Arbitrary concentration:To identify measures at a point in time:Cerebral spinal fluid:Quantitative"
"LNC","16826-0","Epstein Barr virus capsid IgG Ab [Units/volume] in Cerebral spinal fluid"
"LNC","16827-8","EBV VCA IgG CSF Ql"
"LNC","16827-8","EBV capsid IgG Ql (CSF)"
"LNC","16827-8","Epstein Barr virus capsid Ab.IgG:PrThr:Pt:CSF:Ord"
"LNC","16827-8","Epstein Barr virus capsid Antibody.immunoglobulin G:Presence or Threshold:To identify measures at a point in time:Cerebral spinal fluid:Ordinal"
"LNC","16827-8","Epstein Barr virus capsid IgG Ab [Presence] in Cerebral spinal fluid"
"LNC","18427-5","EBV EA Ab Fld Ql"
"LNC","18427-5","EBV early Ab Ql (Body fld)"
"LNC","18427-5","Epstein Barr virus early Ab [Presence] in Body fluid"
"LNC","18427-5","Epstein Barr virus early Ab:PrThr:Pt:Body fld:Ord"
"LNC","18427-5","Epstein Barr virus early Antibody:Presence or Threshold:To identify measures at a point in time:Body fluid, unsp:Ordinal"
"LNC","18428-3","EBV NA IgG CSF Ql"
"LNC","18428-3","EBV nuclear IgG Ql (CSF)"
"LNC","18428-3","Epstein Barr virus nuclear Ab.IgG:PrThr:Pt:CSF:Ord"
"LNC","18428-3","Epstein Barr virus nuclear Antibody.immunoglobulin G:Presence or Threshold:To identify measures at a point in time:Cerebral spinal fluid:Ordinal"
"LNC","18428-3","Epstein Barr virus nuclear IgG Ab [Presence] in Cerebral spinal fluid"
"LNC","20432-1","EBV NA Ab Ser Ql IF"
"LNC","20432-1","EBV nuclear Ab IF Ql (S)"
"LNC","20432-1","Epstein Barr virus nuclear Ab [Presence] in Serum by Immunofluorescence"
"LNC","20432-1","Epstein Barr virus nuclear Ab:PrThr:Pt:Ser:Ord:IF"
"LNC","20432-1","Epstein Barr virus nuclear Antibody:Presence or Threshold:To identify measures at a point in time:Serum:Ordinal:Immune Fluorescence"
"LNC","20490-9","EBV VCA IgG Titr Ser"
"LNC","20490-9","EBV capsid IgG (S) [Titer]"
"LNC","20490-9","Epstein Barr virus capsid Ab.IgG:Titr:Pt:Ser:SemiQn"
"LNC","20490-9","Epstein Barr virus capsid Antibody.immunoglobulin G:Dilution Factor (Titer):To identify measures at a point in time:Serum:Semiquantitative"
"LNC","20490-9","Epstein Barr virus capsid IgG Ab [Titer] in Serum"
"LNC","20491-7","EBV VCA IgM Titr Ser"
"LNC","20491-7","EBV capsid IgM (S) [Titer]"
"LNC","20491-7","Epstein Barr virus capsid Ab.IgM:Titr:Pt:Ser:SemiQn"
"LNC","20491-7","Epstein Barr virus capsid Antibody.immunoglobulin M:Dilution Factor (Titer):To identify measures at a point in time:Serum:Semiquantitative"
"LNC","20491-7","Epstein Barr virus capsid IgM Ab [Titer] in Serum"
"LNC","21260-5","EBV NA Ab Titr Ser IF"
"LNC","21260-5","EBV nuclear Ab IF (S) [Titer]"
"LNC","21260-5","Epstein Barr virus nuclear Ab [Titer] in Serum by Immunofluorescence"
"LNC","21260-5","Epstein Barr virus nuclear Ab:Titr:Pt:Ser:SemiQn:IF"
"LNC","21260-5","Epstein Barr virus nuclear Antibody:Dilution Factor (Titer):To identify measures at a point in time:Serum:Semiquantitative:Immune Fluorescence"
"LNC","22290-1","EBV VCA IgA Titr Ser"
"LNC","22290-1","EBV capsid IgA (S) [Titer]"
"LNC","22290-1","Epstein Barr virus capsid Ab.IgA:Titr:Pt:Ser:SemiQn"
"LNC","22290-1","Epstein Barr virus capsid Antibody.immunoglobulin A:Dilution Factor (Titer):To identify measures at a point in time:Serum:Semiquantitative"
"LNC","22290-1","Epstein Barr virus capsid IgA Ab [Titer] in Serum"
"LNC","22291-9","EBV VCA IgG Titr CSF"
"LNC","22291-9","EBV capsid IgG (CSF) [Titer]"
"LNC","22291-9","Epstein Barr virus capsid Ab.IgG:Titr:Pt:CSF:SemiQn"
"LNC","22291-9","Epstein Barr virus capsid Antibody.immunoglobulin G:Dilution Factor (Titer):To identify measures at a point in time:Cerebral spinal fluid:Semiquantitative"
"LNC","22291-9","Epstein Barr virus capsid IgG Ab [Titer] in Cerebral spinal fluid"
"LNC","22292-7","EBV VCA IgM Titr CSF"
"LNC","22292-7","EBV capsid IgM (CSF) [Titer]"
"LNC","22292-7","Epstein Barr virus capsid Ab.IgM:Titr:Pt:CSF:SemiQn"
"LNC","22292-7","Epstein Barr virus capsid Antibody.immunoglobulin M:Dilution Factor (Titer):To identify measures at a point in time:Cerebral spinal fluid:Semiquantitative"
"LNC","22292-7","Epstein Barr virus capsid IgM Ab [Titer] in Cerebral spinal fluid"
"LNC","22293-5","EBV EA Ab Ser-aCnc"
"LNC","22293-5","EBV early Ab Qn (S)"
"LNC","22293-5","Epstein Barr virus early Ab [Units/volume] in Serum"
"LNC","22293-5","Epstein Barr virus early Ab:ACnc:Pt:Ser:Qn"
"LNC","22293-5","Epstein Barr virus early Antibody:Arbitrary concentration:To identify measures at a point in time:Serum:Quantitative"
"LNC","22294-3","EBV EA Ab Titr Ser"
"LNC","22294-3","EBV early Ab (S) [Titer]"
"LNC","22294-3","Epstein Barr virus early Ab [Titer] in Serum"
"LNC","22294-3","Epstein Barr virus early Ab:Titr:Pt:Ser:SemiQn"
"LNC","22294-3","Epstein Barr virus early Antibody:Dilution Factor (Titer):To identify measures at a point in time:Serum:Semiquantitative"
"LNC","22295-0","EBV EA IgG Ser Ql"
"LNC","22295-0","EBV early IgG Ql (S)"
"LNC","22295-0","Epstein Barr virus early Ab.IgG:PrThr:Pt:Ser:Ord"
"LNC","22295-0","Epstein Barr virus early Antibody.immunoglobulin G:Presence or Threshold:To identify measures at a point in time:Serum:Ordinal"
"LNC","22295-0","Epstein Barr virus early IgG Ab [Presence] in Serum"
"LNC","22296-8","EBV NA Ab Ser Ql"
"LNC","22296-8","EBV nuclear Ab Ql (S)"
"LNC","22296-8","Epstein Barr virus nuclear Ab [Presence] in Serum"
"LNC","22296-8","Epstein Barr virus nuclear Ab:PrThr:Pt:Ser:Ord"
"LNC","22296-8","Epstein Barr virus nuclear Antibody:Presence or Threshold:To identify measures at a point in time:Serum:Ordinal"
"LNC","22297-6","EBV NA Ab Titr Ser"
"LNC","22297-6","EBV nuclear Ab (S) [Titer]"
"LNC","22297-6","Epstein Barr virus nuclear Ab [Titer] in Serum"
"LNC","22297-6","Epstein Barr virus nuclear Ab:Titr:Pt:Ser:SemiQn"
"LNC","22297-6","Epstein Barr virus nuclear Antibody:Dilution Factor (Titer):To identify measures at a point in time:Serum:Semiquantitative"
